Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
77.162586,2026-08-31 07:47:33.414,4224.75,CAN=77.162586 Rx 0 $0CF00400 D 8 FF FF FF 06 84 FF FF FF 
77.167612,2026-08-31 07:47:33.419,4223.375,CAN=77.167612 Rx 0 $0CF00400 D 8 FF FF FF FB 83 FF FF FF 
77.172622,2026-08-31 07:47:33.424,4222.125,CAN=77.172622 Rx 0 $0CF00400 D 8 FF FF FF F1 83 FF FF FF 
77.187675,2026-08-31 07:47:33.439,4218.125,CAN=77.187675 Rx 0 $0CF00400 D 8 FF FF FF D1 83 FF FF FF 
77.192693,2026-08-31 07:47:33.444,4216.75,CAN=77.192693 Rx 0 $0CF00400 D 8 FF FF FF C6 83 FF FF FF 
77.197715,2026-08-31 07:47:33.449,4215.375,CAN=77.197715 Rx 0 $0CF00400 D 8 FF FF FF BB 83 FF FF FF 
77.202732,2026-08-31 07:47:33.454,4214,CAN=77.202732 Rx 0 $0CF00400 D 8 FF FF FF B0 83 FF FF FF 
77.207755,2026-08-31 07:47:33.459,4212.75,CAN=77.207755 Rx 0 $0CF00400 D 8 FF FF FF A6 83 FF FF FF 
77.212769,2026-08-31 07:47:33.464,4211.375,CAN=77.212769 Rx 0 $0CF00400 D 8 FF FF FF 9B 83 FF FF FF 
77.217791,2026-08-31 07:47:33.469,4210,CAN=77.217791 Rx 0 $0CF00400 D 8 FF FF FF 90 83 FF FF FF 
77.222809,2026-08-31 07:47:33.474,4208.75,CAN=77.222809 Rx 0 $0CF00400 D 8 FF FF FF 86 83 FF FF FF 
77.237855,2026-08-31 07:47:33.489,4204.625,CAN=77.237855 Rx 0 $0CF00400 D 8 FF FF FF 65 83 FF FF FF 
77.242873,2026-08-31 07:47:33.494,4203.375,CAN=77.242873 Rx 0 $0CF00400 D 8 FF FF FF 5B 83 FF FF FF 
77.247891,2026-08-31 07:47:33.499,4202,CAN=77.247891 Rx 0 $0CF00400 D 8 FF FF FF 50 83 FF FF FF 
77.252917,2026-08-31 07:47:33.504,4200.625,CAN=77.252917 Rx 0 $0CF00400 D 8 FF FF FF 45 83 FF FF FF 
77.257931,2026-08-31 07:47:33.509,4199.375,CAN=77.257931 Rx 0 $0CF00400 D 8 FF FF FF 3B 83 FF FF FF 
77.262949,2026-08-31 07:47:33.514,4198,CAN=77.262949 Rx 0 $0CF00400 D 8 FF FF FF 30 83 FF FF FF 
77.267963,2026-08-31 07:47:33.519,4196.625,CAN=77.267963 Rx 0 $0CF00400 D 8 FF FF FF 25 83 FF FF FF 
77.272981,2026-08-31 07:47:33.524,4195.375,CAN=77.272981 Rx 0 $0CF00400 D 8 FF FF FF 1B 83 FF FF FF 
77.277999,2026-08-31 07:47:33.529,4194,CAN=77.277999 Rx 0 $0CF00400 D 8 FF FF FF 10 83 FF FF FF 
77.283029,2026-08-31 07:47:33.535,4192.625,CAN=77.283029 Rx 0 $0CF00400 D 8 FF FF FF 05 83 FF FF FF 
77.288039,2026-08-31 07:47:33.540,4191.25,CAN=77.288039 Rx 0 $0CF00400 D 8 FF FF FF FA 82 FF FF FF 
77.293052,2026-08-31 07:47:33.545,4190,CAN=77.293052 Rx 0 $0CF00400 D 8 FF FF FF F0 82 FF FF FF 
77.298075,2026-08-31 07:47:33.550,4188.625,CAN=77.298075 Rx 0 $0CF00400 D 8 FF FF FF E5 82 FF FF FF 
77.303101,2026-08-31 07:47:33.555,4187.25,CAN=77.303101 Rx 0 $0CF00400 D 8 FF FF FF DA 82 FF FF FF 
77.308114,2026-08-31 07:47:33.560,4186,CAN=77.308114 Rx 0 $0CF00400 D 8 FF FF FF D0 82 FF FF FF 
77.313132,2026-08-31 07:47:33.565,4184.625,CAN=77.313132 Rx 0 $0CF00400 D 8 FF FF FF C5 82 FF FF FF 
77.318142,2026-08-31 07:47:33.570,4183.25,CAN=77.318142 Rx 0 $0CF00400 D 8 FF FF FF BA 82 FF FF FF 
77.323164,2026-08-31 07:47:33.575,4181.875,CAN=77.323164 Rx 0 $0CF00400 D 8 FF FF FF AF 82 FF FF FF 
77.328178,2026-08-31 07:47:33.580,4180.625,CAN=77.328178 Rx 0 $0CF00400 D 8 FF FF FF A5 82 FF FF FF 
77.3332,2026-08-31 07:47:33.585,4179.25,CAN=77.3332 Rx 0 $0CF00400 D 8 FF FF FF 9A 82 FF FF FF 
77.338226,2026-08-31 07:47:33.590,4177.875,CAN=77.338226 Rx 0 $0CF00400 D 8 FF FF FF 8F 82 FF FF FF 
