Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
417.173642,2026-08-31 08:26:50.244,0,CAN=417.173642 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.185691,2026-08-31 08:26:50.256,0,CAN=417.185691 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.197731,2026-08-31 08:26:50.268,0,CAN=417.197731 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.209776,2026-08-31 08:26:50.280,0,CAN=417.209776 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.221825,2026-08-31 08:26:50.292,0,CAN=417.221825 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.233866,2026-08-31 08:26:50.304,0,CAN=417.233866 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.24591,2026-08-31 08:26:50.316,0,CAN=417.24591 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.25796,2026-08-31 08:26:50.328,0,CAN=417.25796 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.270006,2026-08-31 08:26:50.341,0,CAN=417.270006 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.282047,2026-08-31 08:26:50.353,0,CAN=417.282047 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.294096,2026-08-31 08:26:50.365,0,CAN=417.294096 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.306141,2026-08-31 08:26:50.377,0,CAN=417.306141 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.318182,2026-08-31 08:26:50.389,0,CAN=417.318182 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.330227,2026-08-31 08:26:50.401,0,CAN=417.330227 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.342275,2026-08-31 08:26:50.413,0,CAN=417.342275 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.354318,2026-08-31 08:26:50.425,0,CAN=417.354318 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.366362,2026-08-31 08:26:50.437,0,CAN=417.366362 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.378405,2026-08-31 08:26:50.449,0,CAN=417.378405 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.39045,2026-08-31 08:26:50.461,0,CAN=417.39045 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.402494,2026-08-31 08:26:50.473,0,CAN=417.402494 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.414538,2026-08-31 08:26:50.485,0,CAN=417.414538 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.426582,2026-08-31 08:26:50.497,0,CAN=417.426582 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.438625,2026-08-31 08:26:50.509,0,CAN=417.438625 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.450668,2026-08-31 08:26:50.521,0,CAN=417.450668 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.46271,2026-08-31 08:26:50.533,0,CAN=417.46271 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.474753,2026-08-31 08:26:50.545,0,CAN=417.474753 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.486796,2026-08-31 08:26:50.557,0,CAN=417.486796 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.498843,2026-08-31 08:26:50.569,0,CAN=417.498843 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.510883,2026-08-31 08:26:50.581,0,CAN=417.510883 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.522926,2026-08-31 08:26:50.593,0,CAN=417.522926 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.534973,2026-08-31 08:26:50.605,0,CAN=417.534973 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.547012,2026-08-31 08:26:50.618,0,CAN=417.547012 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
417.559059,2026-08-31 08:26:50.630,0,CAN=417.559059 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
