Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
2.583794,2026-08-31 07:37:12.485,0,CAN=2.583794 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.586805,2026-08-31 07:37:12.488,0,CAN=2.586805 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.589816,2026-08-31 07:37:12.491,0,CAN=2.589816 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.592827,2026-08-31 07:37:12.494,0,CAN=2.592827 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.595842,2026-08-31 07:37:12.497,0,CAN=2.595842 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.598853,2026-08-31 07:37:12.500,0,CAN=2.598853 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.60186,2026-08-31 07:37:12.503,0,CAN=2.60186 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.60487,2026-08-31 07:37:12.506,0,CAN=2.60487 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.607885,2026-08-31 07:37:12.509,0,CAN=2.607885 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.610895,2026-08-31 07:37:12.512,0,CAN=2.610895 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.613906,2026-08-31 07:37:12.515,0,CAN=2.613906 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.616913,2026-08-31 07:37:12.518,0,CAN=2.616913 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.619928,2026-08-31 07:37:12.521,0,CAN=2.619928 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.622939,2026-08-31 07:37:12.524,0,CAN=2.622939 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.62595,2026-08-31 07:37:12.527,0,CAN=2.62595 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.628957,2026-08-31 07:37:12.530,0,CAN=2.628957 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.631971,2026-08-31 07:37:12.533,0,CAN=2.631971 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
2.634983,2026-08-31 07:37:12.536,0,CAN=2.634983 Rx 0 $0CF00400 D 8 FF FF FF 00 00 FF FF FF 
