Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,Raw Data
57.381597,2026-07-29 10:08:03.974,,,50.7109375,,,CAN=57.381597 Rx 0 $18FEF100 D 8 FF B6 32 FF FF FF FF FF 
57.382175,2026-07-29 10:08:03.975,,,,3.6,15,CAN=57.382175 Rx 0 $18FEF200 D 8 48 00 00 1E FF FF FF FF 
57.390449,2026-07-29 10:08:03.983,618.125,,,,,CAN=57.390449 Rx 0 $0CF00400 D 8 FF FF FF 51 13 FF FF FF 
57.400482,2026-07-29 10:08:03.993,618.25,,,,,CAN=57.400482 Rx 0 $0CF00400 D 8 FF FF FF 52 13 FF FF FF 
57.41051,2026-07-29 10:08:04.003,618.375,,,,,CAN=57.41051 Rx 0 $0CF00400 D 8 FF FF FF 53 13 FF FF FF 
57.420542,2026-07-29 10:08:04.013,618.5,,,,,CAN=57.420542 Rx 0 $0CF00400 D 8 FF FF FF 54 13 FF FF FF 
57.430567,2026-07-29 10:08:04.023,618.625,,,,,CAN=57.430567 Rx 0 $0CF00400 D 8 FF FF FF 55 13 FF FF FF 
57.431149,2026-07-29 10:08:04.024,,20.8,,,,CAN=57.431149 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.440612,2026-07-29 10:08:04.033,618.75,,,,,CAN=57.440612 Rx 0 $0CF00400 D 8 FF FF FF 56 13 FF FF FF 
57.45064,2026-07-29 10:08:04.043,618.875,,,,,CAN=57.45064 Rx 0 $0CF00400 D 8 FF FF FF 57 13 FF FF FF 
57.460672,2026-07-29 10:08:04.053,619,,,,,CAN=57.460672 Rx 0 $0CF00400 D 8 FF FF FF 58 13 FF FF FF 
57.470689,2026-07-29 10:08:04.063,619.125,,,,,CAN=57.470689 Rx 0 $0CF00400 D 8 FF FF FF 59 13 FF FF FF 
57.480773,2026-07-29 10:08:04.073,619.25,,,,,CAN=57.480773 Rx 0 $0CF00400 D 8 FF FF FF 5A 13 FF FF FF 
57.481355,2026-07-29 10:08:04.074,,20.8,,,,CAN=57.481355 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.481937,2026-07-29 10:08:04.074,,,50.7578125,,,CAN=57.481937 Rx 0 $18FEF100 D 8 FF C2 32 FF FF FF FF FF 
57.482511,2026-07-29 10:08:04.075,,,,3.85,15,CAN=57.482511 Rx 0 $18FEF200 D 8 4D 00 00 1E FF FF FF FF 
57.490785,2026-07-29 10:08:04.083,619.375,,,,,CAN=57.490785 Rx 0 $0CF00400 D 8 FF FF FF 5B 13 FF FF FF 
57.500814,2026-07-29 10:08:04.093,619.5,,,,,CAN=57.500814 Rx 0 $0CF00400 D 8 FF FF FF 5C 13 FF FF FF 
57.510834,2026-07-29 10:08:04.103,619.625,,,,,CAN=57.510834 Rx 0 $0CF00400 D 8 FF FF FF 5D 13 FF FF FF 
57.520862,2026-07-29 10:08:04.113,619.75,,,,,CAN=57.520862 Rx 0 $0CF00400 D 8 FF FF FF 5E 13 FF FF FF 
57.530894,2026-07-29 10:08:04.123,619.875,,,,,CAN=57.530894 Rx 0 $0CF00400 D 8 FF FF FF 5F 13 FF FF FF 
57.531476,2026-07-29 10:08:04.124,,20.8,,,,CAN=57.531476 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.540939,2026-07-29 10:08:04.133,620,,,,,CAN=57.540939 Rx 0 $0CF00400 D 8 FF FF FF 60 13 FF FF FF 
57.55096,2026-07-29 10:08:04.143,620.125,,,,,CAN=57.55096 Rx 0 $0CF00400 D 8 FF FF FF 61 13 FF FF FF 
57.560994,2026-07-29 10:08:04.153,620.25,,,,,CAN=57.560994 Rx 0 $0CF00400 D 8 FF FF FF 62 13 FF FF FF 
57.571019,2026-07-29 10:08:04.164,620.375,,,,,CAN=57.571019 Rx 0 $0CF00400 D 8 FF FF FF 63 13 FF FF FF 
57.581104,2026-07-29 10:08:04.174,620.5,,,,,CAN=57.581104 Rx 0 $0CF00400 D 8 FF FF FF 64 13 FF FF FF 
57.581686,2026-07-29 10:08:04.174,,20.8,,,,CAN=57.581686 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.582268,2026-07-29 10:08:04.175,,,50.8046875,,,CAN=57.582268 Rx 0 $18FEF100 D 8 FF CE 32 FF FF FF FF FF 
57.582854,2026-07-29 10:08:04.175,,,,4.1,15,CAN=57.582854 Rx 0 $18FEF200 D 8 52 00 00 1E FF FF FF FF 
57.591101,2026-07-29 10:08:04.184,620.625,,,,,CAN=57.591101 Rx 0 $0CF00400 D 8 FF FF FF 65 13 FF FF FF 
57.601116,2026-07-29 10:08:04.194,620.75,,,,,CAN=57.601116 Rx 0 $0CF00400 D 8 FF FF FF 66 13 FF FF FF 
57.611184,2026-07-29 10:08:04.204,620.875,,,,,CAN=57.611184 Rx 0 $0CF00400 D 8 FF FF FF 67 13 FF FF FF 
57.621205,2026-07-29 10:08:04.214,621,,,,,CAN=57.621205 Rx 0 $0CF00400 D 8 FF FF FF 68 13 FF FF FF 
57.631252,2026-07-29 10:08:04.224,621,,,,,CAN=57.631252 Rx 0 $0CF00400 D 8 FF FF FF 68 13 FF FF FF 
57.631835,2026-07-29 10:08:04.224,,20.8,,,,CAN=57.631835 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.641281,2026-07-29 10:08:04.234,621.125,,,,,CAN=57.641281 Rx 0 $0CF00400 D 8 FF FF FF 69 13 FF FF FF 
57.651293,2026-07-29 10:08:04.244,621.25,,,,,CAN=57.651293 Rx 0 $0CF00400 D 8 FF FF FF 6A 13 FF FF FF 
57.661301,2026-07-29 10:08:04.254,621.375,,,,,CAN=57.661301 Rx 0 $0CF00400 D 8 FF FF FF 6B 13 FF FF FF 
57.671377,2026-07-29 10:08:04.264,621.5,,,,,CAN=57.671377 Rx 0 $0CF00400 D 8 FF FF FF 6C 13 FF FF FF 
57.681385,2026-07-29 10:08:04.274,621.625,,,,,CAN=57.681385 Rx 0 $0CF00400 D 8 FF FF FF 6D 13 FF FF FF 
57.681967,2026-07-29 10:08:04.274,,20.8,,,,CAN=57.681967 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.682545,2026-07-29 10:08:04.275,,,50.8515625,,,CAN=57.682545 Rx 0 $18FEF100 D 8 FF DA 32 FF FF FF FF FF 
57.683124,2026-07-29 10:08:04.276,,,,4.35,15,CAN=57.683124 Rx 0 $18FEF200 D 8 57 00 00 1E FF FF FF FF 
57.691441,2026-07-29 10:08:04.284,621.75,,,,,CAN=57.691441 Rx 0 $0CF00400 D 8 FF FF FF 6E 13 FF FF FF 
57.701453,2026-07-29 10:08:04.294,621.875,,,,,CAN=57.701453 Rx 0 $0CF00400 D 8 FF FF FF 6F 13 FF FF FF 
57.711468,2026-07-29 10:08:04.304,622,,,,,CAN=57.711468 Rx 0 $0CF00400 D 8 FF FF FF 70 13 FF FF FF 
57.721541,2026-07-29 10:08:04.314,622.125,,,,,CAN=57.721541 Rx 0 $0CF00400 D 8 FF FF FF 71 13 FF FF FF 
57.731549,2026-07-29 10:08:04.324,622.25,,,,,CAN=57.731549 Rx 0 $0CF00400 D 8 FF FF FF 72 13 FF FF FF 
57.732131,2026-07-29 10:08:04.325,,20.8,,,,CAN=57.732131 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.741582,2026-07-29 10:08:04.334,622.375,,,,,CAN=57.741582 Rx 0 $0CF00400 D 8 FF FF FF 73 13 FF FF FF 
57.751602,2026-07-29 10:08:04.344,622.5,,,,,CAN=57.751602 Rx 0 $0CF00400 D 8 FF FF FF 74 13 FF FF FF 
57.761624,2026-07-29 10:08:04.354,622.625,,,,,CAN=57.761624 Rx 0 $0CF00400 D 8 FF FF FF 75 13 FF FF FF 
57.771705,2026-07-29 10:08:04.364,622.75,,,,,CAN=57.771705 Rx 0 $0CF00400 D 8 FF FF FF 76 13 FF FF FF 
57.781713,2026-07-29 10:08:04.374,622.875,,,,,CAN=57.781713 Rx 0 $0CF00400 D 8 FF FF FF 77 13 FF FF FF 
57.782295,2026-07-29 10:08:04.375,,20.8,,,,CAN=57.782295 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.782873,2026-07-29 10:08:04.375,,,50.8984375,,,CAN=57.782873 Rx 0 $18FEF100 D 8 FF E6 32 FF FF FF FF FF 
57.783448,2026-07-29 10:08:04.376,,,,4.55,15,CAN=57.783448 Rx 0 $18FEF200 D 8 5B 00 00 1E FF FF FF FF 
57.791778,2026-07-29 10:08:04.384,623,,,,,CAN=57.791778 Rx 0 $0CF00400 D 8 FF FF FF 78 13 FF FF FF 
57.801786,2026-07-29 10:08:04.394,623.125,,,,,CAN=57.801786 Rx 0 $0CF00400 D 8 FF FF FF 79 13 FF FF FF 
57.811799,2026-07-29 10:08:04.404,623.25,,,,,CAN=57.811799 Rx 0 $0CF00400 D 8 FF FF FF 7A 13 FF FF FF 
57.821867,2026-07-29 10:08:04.414,623.375,,,,,CAN=57.821867 Rx 0 $0CF00400 D 8 FF FF FF 7B 13 FF FF FF 
57.831896,2026-07-29 10:08:04.424,623.5,,,,,CAN=57.831896 Rx 0 $0CF00400 D 8 FF FF FF 7C 13 FF FF FF 
57.832478,2026-07-29 10:08:04.425,,20.8,,,,CAN=57.832478 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.841881,2026-07-29 10:08:04.434,623.625,,,,,CAN=57.841881 Rx 0 $0CF00400 D 8 FF FF FF 7D 13 FF FF FF 
57.851965,2026-07-29 10:08:04.444,623.75,,,,,CAN=57.851965 Rx 0 $0CF00400 D 8 FF FF FF 7E 13 FF FF FF 
57.861991,2026-07-29 10:08:04.454,623.875,,,,,CAN=57.861991 Rx 0 $0CF00400 D 8 FF FF FF 7F 13 FF FF FF 
57.872028,2026-07-29 10:08:04.465,624,,,,,CAN=57.872028 Rx 0 $0CF00400 D 8 FF FF FF 80 13 FF FF FF 
57.882021,2026-07-29 10:08:04.475,624,,,,,CAN=57.882021 Rx 0 $0CF00400 D 8 FF FF FF 80 13 FF FF FF 
57.882603,2026-07-29 10:08:04.475,,20.8,,,,CAN=57.882603 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.883182,2026-07-29 10:08:04.476,,,50.9453125,,,CAN=57.883182 Rx 0 $18FEF100 D 8 FF F2 32 FF FF FF FF FF 
57.88376,2026-07-29 10:08:04.476,,,,4.8,15,CAN=57.88376 Rx 0 $18FEF200 D 8 60 00 00 1E FF FF FF FF 
57.892099,2026-07-29 10:08:04.485,624.125,,,,,CAN=57.892099 Rx 0 $0CF00400 D 8 FF FF FF 81 13 FF FF FF 
57.902124,2026-07-29 10:08:04.495,624.25,,,,,CAN=57.902124 Rx 0 $0CF00400 D 8 FF FF FF 82 13 FF FF FF 
57.912153,2026-07-29 10:08:04.505,624.375,,,,,CAN=57.912153 Rx 0 $0CF00400 D 8 FF FF FF 83 13 FF FF FF 
57.922186,2026-07-29 10:08:04.515,624.5,,,,,CAN=57.922186 Rx 0 $0CF00400 D 8 FF FF FF 84 13 FF FF FF 
57.932207,2026-07-29 10:08:04.525,624.625,,,,,CAN=57.932207 Rx 0 $0CF00400 D 8 FF FF FF 85 13 FF FF FF 
57.932789,2026-07-29 10:08:04.525,,20.8,,,,CAN=57.932789 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.942265,2026-07-29 10:08:04.535,624.75,,,,,CAN=57.942265 Rx 0 $0CF00400 D 8 FF FF FF 86 13 FF FF FF 
57.95225,2026-07-29 10:08:04.545,624.875,,,,,CAN=57.95225 Rx 0 $0CF00400 D 8 FF FF FF 87 13 FF FF FF 
57.962291,2026-07-29 10:08:04.555,625,,,,,CAN=57.962291 Rx 0 $0CF00400 D 8 FF FF FF 88 13 FF FF FF 
57.972332,2026-07-29 10:08:04.565,625.125,,,,,CAN=57.972332 Rx 0 $0CF00400 D 8 FF FF FF 89 13 FF FF FF 
57.982382,2026-07-29 10:08:04.575,625.25,,,,,CAN=57.982382 Rx 0 $0CF00400 D 8 FF FF FF 8A 13 FF FF FF 
57.982964,2026-07-29 10:08:04.575,,20.8,,,,CAN=57.982964 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
57.98355,2026-07-29 10:08:04.576,,,50.9921875,,,CAN=57.98355 Rx 0 $18FEF100 D 8 FF FE 32 FF FF FF FF FF 
57.984124,2026-07-29 10:08:04.577,,,,5.05,15,CAN=57.984124 Rx 0 $18FEF200 D 8 65 00 00 1E FF FF FF FF 
57.99241,2026-07-29 10:08:04.585,625.375,,,,,CAN=57.99241 Rx 0 $0CF00400 D 8 FF FF FF 8B 13 FF FF FF 
58.002455,2026-07-29 10:08:04.595,625.5,,,,,CAN=58.002455 Rx 0 $0CF00400 D 8 FF FF FF 8C 13 FF FF FF 
58.012436,2026-07-29 10:08:04.605,625.625,,,,,CAN=58.012436 Rx 0 $0CF00400 D 8 FF FF FF 8D 13 FF FF FF 
58.022481,2026-07-29 10:08:04.615,625.75,,,,,CAN=58.022481 Rx 0 $0CF00400 D 8 FF FF FF 8E 13 FF FF FF 
58.032527,2026-07-29 10:08:04.625,625.875,,,,,CAN=58.032527 Rx 0 $0CF00400 D 8 FF FF FF 8F 13 FF FF FF 
58.033109,2026-07-29 10:08:04.626,,20.8,,,,CAN=58.033109 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.042592,2026-07-29 10:08:04.635,626,,,,,CAN=58.042592 Rx 0 $0CF00400 D 8 FF FF FF 90 13 FF FF FF 
58.052573,2026-07-29 10:08:04.645,626.125,,,,,CAN=58.052573 Rx 0 $0CF00400 D 8 FF FF FF 91 13 FF FF FF 
58.062613,2026-07-29 10:08:04.655,626.25,,,,,CAN=58.062613 Rx 0 $0CF00400 D 8 FF FF FF 92 13 FF FF FF 
58.072658,2026-07-29 10:08:04.665,626.375,,,,,CAN=58.072658 Rx 0 $0CF00400 D 8 FF FF FF 93 13 FF FF FF 
58.082699,2026-07-29 10:08:04.675,626.5,,,,,CAN=58.082699 Rx 0 $0CF00400 D 8 FF FF FF 94 13 FF FF FF 
58.083281,2026-07-29 10:08:04.676,,20.8,,,,CAN=58.083281 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.083855,2026-07-29 10:08:04.676,,,51.0390625,,,CAN=58.083855 Rx 0 $18FEF100 D 8 FF 0A 33 FF FF FF FF FF 
58.084441,2026-07-29 10:08:04.677,,,,5.3,15,CAN=58.084441 Rx 0 $18FEF200 D 8 6A 00 00 1E FF FF FF FF 
58.092717,2026-07-29 10:08:04.685,626.625,,,,,CAN=58.092717 Rx 0 $0CF00400 D 8 FF FF FF 95 13 FF FF FF 
58.10275,2026-07-29 10:08:04.695,626.75,,,,,CAN=58.10275 Rx 0 $0CF00400 D 8 FF FF FF 96 13 FF FF FF 
58.112776,2026-07-29 10:08:04.705,626.875,,,,,CAN=58.112776 Rx 0 $0CF00400 D 8 FF FF FF 97 13 FF FF FF 
58.122809,2026-07-29 10:08:04.715,627,,,,,CAN=58.122809 Rx 0 $0CF00400 D 8 FF FF FF 98 13 FF FF FF 
58.132875,2026-07-29 10:08:04.725,627,,,,,CAN=58.132875 Rx 0 $0CF00400 D 8 FF FF FF 98 13 FF FF FF 
58.133457,2026-07-29 10:08:04.726,,20.8,,,,CAN=58.133457 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.142925,2026-07-29 10:08:04.735,627.125,,,,,CAN=58.142925 Rx 0 $0CF00400 D 8 FF FF FF 99 13 FF FF FF 
58.15295,2026-07-29 10:08:04.745,627.25,,,,,CAN=58.15295 Rx 0 $0CF00400 D 8 FF FF FF 9A 13 FF FF FF 
58.162979,2026-07-29 10:08:04.755,627.375,,,,,CAN=58.162979 Rx 0 $0CF00400 D 8 FF FF FF 9B 13 FF FF FF 
58.173017,2026-07-29 10:08:04.766,627.5,,,,,CAN=58.173017 Rx 0 $0CF00400 D 8 FF FF FF 9C 13 FF FF FF 
58.183042,2026-07-29 10:08:04.776,627.625,,,,,CAN=58.183042 Rx 0 $0CF00400 D 8 FF FF FF 9D 13 FF FF FF 
58.183624,2026-07-29 10:08:04.776,,20.8,,,,CAN=58.183624 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.184198,2026-07-29 10:08:04.777,,,51.0859375,,,CAN=58.184198 Rx 0 $18FEF100 D 8 FF 16 33 FF FF FF FF FF 
58.184773,2026-07-29 10:08:04.777,,,,5.55,15,CAN=58.184773 Rx 0 $18FEF200 D 8 6F 00 00 1E FF FF FF FF 
58.19306,2026-07-29 10:08:04.786,627.75,,,,,CAN=58.19306 Rx 0 $0CF00400 D 8 FF FF FF 9E 13 FF FF FF 
58.203093,2026-07-29 10:08:04.796,627.875,,,,,CAN=58.203093 Rx 0 $0CF00400 D 8 FF FF FF 9F 13 FF FF FF 
58.213126,2026-07-29 10:08:04.806,628,,,,,CAN=58.213126 Rx 0 $0CF00400 D 8 FF FF FF A0 13 FF FF FF 
58.223151,2026-07-29 10:08:04.816,628.125,,,,,CAN=58.223151 Rx 0 $0CF00400 D 8 FF FF FF A1 13 FF FF FF 
58.23318,2026-07-29 10:08:04.826,628.25,,,,,CAN=58.23318 Rx 0 $0CF00400 D 8 FF FF FF A2 13 FF FF FF 
58.233762,2026-07-29 10:08:04.826,,20.8,,,,CAN=58.233762 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.243233,2026-07-29 10:08:04.836,628.375,,,,,CAN=58.243233 Rx 0 $0CF00400 D 8 FF FF FF A3 13 FF FF FF 
58.253263,2026-07-29 10:08:04.846,628.5,,,,,CAN=58.253263 Rx 0 $0CF00400 D 8 FF FF FF A4 13 FF FF FF 
58.263297,2026-07-29 10:08:04.856,628.625,,,,,CAN=58.263297 Rx 0 $0CF00400 D 8 FF FF FF A5 13 FF FF FF 
58.273322,2026-07-29 10:08:04.866,628.75,,,,,CAN=58.273322 Rx 0 $0CF00400 D 8 FF FF FF A6 13 FF FF FF 
58.283352,2026-07-29 10:08:04.876,628.875,,,,,CAN=58.283352 Rx 0 $0CF00400 D 8 FF FF FF A7 13 FF FF FF 
58.283934,2026-07-29 10:08:04.876,,20.8,,,,CAN=58.283934 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.284508,2026-07-29 10:08:04.877,,,51.1328125,,,CAN=58.284508 Rx 0 $18FEF100 D 8 FF 22 33 FF FF FF FF FF 
58.285086,2026-07-29 10:08:04.878,,,,5.75,15,CAN=58.285086 Rx 0 $18FEF200 D 8 73 00 00 1E FF FF FF FF 
58.293374,2026-07-29 10:08:04.886,629,,,,,CAN=58.293374 Rx 0 $0CF00400 D 8 FF FF FF A8 13 FF FF FF 
58.303399,2026-07-29 10:08:04.896,629.125,,,,,CAN=58.303399 Rx 0 $0CF00400 D 8 FF FF FF A9 13 FF FF FF 
58.313429,2026-07-29 10:08:04.906,629.25,,,,,CAN=58.313429 Rx 0 $0CF00400 D 8 FF FF FF AA 13 FF FF FF 
58.32347,2026-07-29 10:08:04.916,629.375,,,,,CAN=58.32347 Rx 0 $0CF00400 D 8 FF FF FF AB 13 FF FF FF 
58.333508,2026-07-29 10:08:04.926,629.5,,,,,CAN=58.333508 Rx 0 $0CF00400 D 8 FF FF FF AC 13 FF FF FF 
58.33409,2026-07-29 10:08:04.927,,20.8,,,,CAN=58.33409 Rx 0 $0CF00300 D 8 FF 34 FF FF FF FF FF FF 
58.343562,2026-07-29 10:08:04.936,629.625,,,,,CAN=58.343562 Rx 0 $0CF00400 D 8 FF FF FF AD 13 FF FF FF 
58.353607,2026-07-29 10:08:04.946,629.75,,,,,CAN=58.353607 Rx 0 $0CF00400 D 8 FF FF FF AE 13 FF FF FF 
58.363648,2026-07-29 10:08:04.956,629.875,,,,,CAN=58.363648 Rx 0 $0CF00400 D 8 FF FF FF AF 13 FF FF FF 
58.37364,2026-07-29 10:08:04.966,630,,,,,CAN=58.37364 Rx 0 $0CF00400 D 8 FF FF FF B0 13 FF FF FF 
58.38367,2026-07-29 10:08:04.976,630,,,,,CAN=58.38367 Rx 0 $0CF00400 D 8 FF FF FF B0 13 FF FF FF 
58.384251,2026-07-29 10:08:04.977,,21.2,,,,CAN=58.384251 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.384826,2026-07-29 10:08:04.977,,,51.1796875,,,CAN=58.384826 Rx 0 $18FEF100 D 8 FF 2E 33 FF FF FF FF FF 
58.385412,2026-07-29 10:08:04.978,,,,6,15,CAN=58.385412 Rx 0 $18FEF200 D 8 78 00 00 1E FF FF FF FF 
58.393699,2026-07-29 10:08:04.986,630.125,,,,,CAN=58.393699 Rx 0 $0CF00400 D 8 FF FF FF B1 13 FF FF FF 
58.403748,2026-07-29 10:08:04.996,630.25,,,,,CAN=58.403748 Rx 0 $0CF00400 D 8 FF FF FF B2 13 FF FF FF 
58.41379,2026-07-29 10:08:05.006,630.375,,,,,CAN=58.41379 Rx 0 $0CF00400 D 8 FF FF FF B3 13 FF FF FF 
58.423839,2026-07-29 10:08:05.016,630.5,,,,,CAN=58.423839 Rx 0 $0CF00400 D 8 FF FF FF B4 13 FF FF FF 
58.433875,2026-07-29 10:08:05.026,630.625,,,,,CAN=58.433875 Rx 0 $0CF00400 D 8 FF FF FF B5 13 FF FF FF 
58.434457,2026-07-29 10:08:05.027,,21.2,,,,CAN=58.434457 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.443876,2026-07-29 10:08:05.036,630.75,,,,,CAN=58.443876 Rx 0 $0CF00400 D 8 FF FF FF B6 13 FF FF FF 
58.453926,2026-07-29 10:08:05.046,630.875,,,,,CAN=58.453926 Rx 0 $0CF00400 D 8 FF FF FF B7 13 FF FF FF 
58.463967,2026-07-29 10:08:05.056,631,,,,,CAN=58.463967 Rx 0 $0CF00400 D 8 FF FF FF B8 13 FF FF FF 
58.474012,2026-07-29 10:08:05.067,631.125,,,,,CAN=58.474012 Rx 0 $0CF00400 D 8 FF FF FF B9 13 FF FF FF 
58.483994,2026-07-29 10:08:05.076,631.25,,,,,CAN=58.483994 Rx 0 $0CF00400 D 8 FF FF FF BA 13 FF FF FF 
58.484576,2026-07-29 10:08:05.077,,21.2,,,,CAN=58.484576 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.48515,2026-07-29 10:08:05.078,,,51.2265625,,,CAN=58.48515 Rx 0 $18FEF100 D 8 FF 3A 33 FF FF FF FF FF 
58.485734,2026-07-29 10:08:05.078,,,,6.25,15,CAN=58.485734 Rx 0 $18FEF200 D 8 7D 00 00 1E FF FF FF FF 
58.494072,2026-07-29 10:08:05.087,631.375,,,,,CAN=58.494072 Rx 0 $0CF00400 D 8 FF FF FF BB 13 FF FF FF 
58.504105,2026-07-29 10:08:05.097,631.5,,,,,CAN=58.504105 Rx 0 $0CF00400 D 8 FF FF FF BC 13 FF FF FF 
58.514125,2026-07-29 10:08:05.107,631.625,,,,,CAN=58.514125 Rx 0 $0CF00400 D 8 FF FF FF BD 13 FF FF FF 
58.524158,2026-07-29 10:08:05.117,631.75,,,,,CAN=58.524158 Rx 0 $0CF00400 D 8 FF FF FF BE 13 FF FF FF 
58.534187,2026-07-29 10:08:05.127,631.875,,,,,CAN=58.534187 Rx 0 $0CF00400 D 8 FF FF FF BF 13 FF FF FF 
58.534769,2026-07-29 10:08:05.127,,21.2,,,,CAN=58.534769 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.544227,2026-07-29 10:08:05.137,632,,,,,CAN=58.544227 Rx 0 $0CF00400 D 8 FF FF FF C0 13 FF FF FF 
58.554255,2026-07-29 10:08:05.147,632.125,,,,,CAN=58.554255 Rx 0 $0CF00400 D 8 FF FF FF C1 13 FF FF FF 
58.564276,2026-07-29 10:08:05.157,632.25,,,,,CAN=58.564276 Rx 0 $0CF00400 D 8 FF FF FF C2 13 FF FF FF 
58.574304,2026-07-29 10:08:05.167,632.375,,,,,CAN=58.574304 Rx 0 $0CF00400 D 8 FF FF FF C3 13 FF FF FF 
58.584333,2026-07-29 10:08:05.177,632.5,,,,,CAN=58.584333 Rx 0 $0CF00400 D 8 FF FF FF C4 13 FF FF FF 
58.584915,2026-07-29 10:08:05.177,,21.2,,,,CAN=58.584915 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.585489,2026-07-29 10:08:05.178,,,51.2734375,,,CAN=58.585489 Rx 0 $18FEF100 D 8 FF 46 33 FF FF FF FF FF 
58.586075,2026-07-29 10:08:05.179,,,,6.5,15,CAN=58.586075 Rx 0 $18FEF200 D 8 82 00 00 1E FF FF FF FF 
58.594398,2026-07-29 10:08:05.187,632.625,,,,,CAN=58.594398 Rx 0 $0CF00400 D 8 FF FF FF C5 13 FF FF FF 
58.604411,2026-07-29 10:08:05.197,632.75,,,,,CAN=58.604411 Rx 0 $0CF00400 D 8 FF FF FF C6 13 FF FF FF 
58.614419,2026-07-29 10:08:05.207,632.875,,,,,CAN=58.614419 Rx 0 $0CF00400 D 8 FF FF FF C7 13 FF FF FF 
58.624498,2026-07-29 10:08:05.217,633,,,,,CAN=58.624498 Rx 0 $0CF00400 D 8 FF FF FF C8 13 FF FF FF 
58.634482,2026-07-29 10:08:05.227,633,,,,,CAN=58.634482 Rx 0 $0CF00400 D 8 FF FF FF C8 13 FF FF FF 
58.635064,2026-07-29 10:08:05.228,,21.2,,,,CAN=58.635064 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.644506,2026-07-29 10:08:05.237,633.125,,,,,CAN=58.644506 Rx 0 $0CF00400 D 8 FF FF FF C9 13 FF FF FF 
58.654587,2026-07-29 10:08:05.247,633.25,,,,,CAN=58.654587 Rx 0 $0CF00400 D 8 FF FF FF CA 13 FF FF FF 
58.6646,2026-07-29 10:08:05.257,633.375,,,,,CAN=58.6646 Rx 0 $0CF00400 D 8 FF FF FF CB 13 FF FF FF 
58.674612,2026-07-29 10:08:05.267,633.5,,,,,CAN=58.674612 Rx 0 $0CF00400 D 8 FF FF FF CC 13 FF FF FF 
58.684685,2026-07-29 10:08:05.277,633.625,,,,,CAN=58.684685 Rx 0 $0CF00400 D 8 FF FF FF CD 13 FF FF FF 
58.685267,2026-07-29 10:08:05.278,,21.2,,,,CAN=58.685267 Rx 0 $0CF00300 D 8 FF 35 FF FF FF FF FF FF 
58.685841,2026-07-29 10:08:05.278,,,51.3203125,,,CAN=58.685841 Rx 0 $18FEF100 D 8 FF 52 33 FF FF FF FF FF 
58.686415,2026-07-29 10:08:05.279,,,,6.75,15,CAN=58.686415 Rx 0 $18FEF200 D 8 87 00 00 1E FF FF FF FF 
58.694686,2026-07-29 10:08:05.287,633.75,,,,,CAN=58.694686 Rx 0 $0CF00400 D 8 FF FF FF CE 13 FF FF FF 
58.704699,2026-07-29 10:08:05.297,633.875,,,,,CAN=58.704699 Rx 0 $0CF00400 D 8 FF FF FF CF 13 FF FF FF 
58.714776,2026-07-29 10:08:05.307,634,,,,,CAN=58.714776 Rx 0 $0CF00400 D 8 FF FF FF D0 13 FF FF FF 
58.724785,2026-07-29 10:08:05.317,634.125,,,,,CAN=58.724785 Rx 0 $0CF00400 D 8 FF FF FF D1 13 FF FF FF 
58.734805,2026-07-29 10:08:05.327,634.25,,,,,CAN=58.734805 Rx 0 $0CF00400 D 8 FF FF FF D2 13 FF FF FF 
